time,open,high,low,close,volume,Volume MA
1420070400,322.31,322.9,318.2,318.31,1580,NaN
1420084800,318.57,318.98,313.81,315.2,1696,NaN
1420099200,315.41,316.89,314.74,315.9,362,NaN
1420113600,316.13,317.23,315.6,315.95,202,NaN
1420128000,315.8,316.46,315.05,316.03,642,NaN
1420142400,316,316.61,314.21,314.96,703,NaN
1420156800,314.54,316.1,313.28,314.84,823,NaN
1420171200,314.74,315.99,314.01,314.17,553,NaN
1420185600,314.04,315.71,314.01,314.75,445,NaN
1420200000,314.77,316.74,314.76,315.95,680,NaN
1420214400,315.75,316.41,313.7,315.5,940,NaN
1420228800,315.5,316.01,315.01,315.81,404,NaN
1420243200,315.8,315.99,310.41,312.11,2246,NaN
1420257600,312.16,313.58,306.66,306.67,3547,NaN
1420272000,306.66,307.5,305.1,305.1,1693,NaN
1420286400,305.1,305.1,294.15,299.77,17511,NaN
1420300800,299.8,302.99,293.42,294,4614,NaN
1420315200,294.01,296.24,277.5,278.22,17755,NaN
1420329600,278.04,288.74,275.31,278,19871,NaN
1420344000,278,284.49,277.08,281.43,5921,4109.4
1420358400,281.43,287.5,280,281.5,4479,4254.35
1420372800,281.65,282.89,255.03,264,33371,5838.1
1420387200,264.14,273.9,262,266.62,11011,6370.55
1420401600,266.8,269.44,258.06,264.19,6600,6690.45
1420416000,264.04,278.3,264.04,271.15,12718,7294.25
1420430400,271.15,278.91,267.3,275.4,7255,7621.85
1420444800,275.2,279.5,270.55,271.31,4906,7826
1420459200,271.31,277.5,269.99,272.09,4690,8032.85
1420473600,272.35,273.75,263.75,267.94,10524,8536.8
1420488000,267.93,280.44,267.4,274.84,10759,9040.75
1420502400,274.85,277,272.1,274.42,3128,9150.15
1420516800,274.5,277.9,274.03,277.8,3596,9309.75
1420531200,277.8,278.38,272.71,276.1,3418,9368.35
1420545600,275.85,276.1,273.71,274.25,2255,9303.75
1420560000,274.25,290.45,273.8,286.02,15530,9995.6
1420574400,286.01,291.94,284.52,288.43,8198,9529.95
1420588800,288.36,288.78,284,284.89,3936,9496.05
1420603200,285.06,289.4,284.43,287.38,2657,8741.15
1420617600,287.37,290.73,286,287.25,4827,7988.95
1420632000,287.09,289.49,286.01,288.05,2449,7815.35
1420646400,288.06,303.33,287.49,298,11947,8188.75
1420660800,298,301.49,295.15,297.99,5197,6780.05
1420675200,297.89,298.47,289.19,291.47,5544,6506.7
1420689600,291.24,292.43,289.42,291,2665,6309.95
1420704000,290.31,294.4,288.22,289.51,4975,5922.8
1420718400,289.53,289.88,282.01,287.48,6225,5871.3
1420732800,287.95,295.88,287.49,290.3,6525,5952.25
1420747200,290.55,293.46,283,283.21,6731,6054.3
1420761600,283.99,285,280.4,283.27,3806,5718.4
1420776000,283.28,286.51,283.03,283.97,2351,5298
1420790400,283.75,286,282.5,285.66,2054,5244.3
1420804800,285.6,289.5,284.51,285.8,4200,5274.5
1420819200,285.79,297.32,285.34,292.18,6283,5417.75
1420833600,292.18,296.57,286.45,290.51,10121,5811.05
1420848000,290.58,292.1,286.77,289.42,2840,5176.55
1420862400,289.42,290.91,283.07,284.12,2831,4908.2
1420876800,284.12,284.67,276,279.85,7758,5099.3
1420891200,280,281,275,276.77,5803,5256.6
1420905600,276.26,280.42,275.43,276.61,2907,5160.6
1420920000,276.58,279.5,275.5,276.03,2891,5182.7
1420934400,276.01,282.86,275.01,280.01,2972,4733.95
1420948800,280.01,280.01,276,276.31,1522,4550.2
1420963200,276.69,279.15,276.2,277.5,1905,4368.25
1420977600,277.57,280.3,268.8,271.45,5305,4500.25
1420992000,271.45,273.39,266,268.11,5854,4544.2
1421006400,268.11,270.83,265.83,267.27,5256,4495.75
1421020800,267.54,272.63,267.15,271.56,3215,4330.25
1421035200,271.61,273.7,271.1,272.48,1493,4068.35
1421049600,272.05,272.74,266.24,269.89,5395,4147.8
1421064000,270.34,274.44,267.56,272.85,4390,4249.75
1421078400,272.83,273.87,270.1,271.79,2185,4256.3
1421092800,271.71,272.35,268.37,268.75,4718,4282.2
1421107200,268.6,269.66,244.12,244.5,37778,5856.95
1421121600,244.52,251.49,241.01,246.17,19522,6327
1421136000,246.02,250,226.2,228.88,22245,7297.25
1421150400,228.88,240,226.1,236.6,22293,8270.35
1421164800,236.51,243,231.1,238.91,17526,8758.75
1421179200,238.91,239.42,219,228.07,31106,10023.9
1421193600,228.49,228.49,215.9,220.86,19693,10863.2
1421208000,220.46,222.07,166.45,186,74301,14433.7
1421222400,186.11,224.76,184,194.99,63335,17451.85
1421236800,194.99,209,186.66,196.72,28699,18810.7
1421251200,196.74,196.97,175.01,186.93,49633,21197.1
1421265600,186.86,191,172.51,182,33893,22626.5
1421280000,181,215,179.05,195.49,53693,25018.45
1421294400,195.35,207.5,191.1,200.5,19670,25739.15
1421308800,200.5,216.57,198.5,211.94,23579,26757.35
1421323200,211.78,230.74,211.78,220.72,40239,28694.65
1421337600,221.44,224.4,211,214.19,16240,29236.9
1421352000,213.57,216.5,195,209.81,30941,30564.45
1421366400,209.81,222.5,207.01,220.8,15789,31244.65
1421380800,221,223.1,212,217.02,12492,31633.35
1421395200,216.86,222.45,211.51,215.69,11630,30325.95
1421409600,215.51,215.68,202.34,208.2,14897,30094.7
1421424000,208.31,211.7,197.72,209.54,15366,29750.75
1421438400,209.39,213.5,201.9,208.5,10133,29142.75
1421452800,208.52,214,205.76,209.9,5294,28531.15
1421467200,210,210.5,197.67,200.67,15441,27747.9
1421481600,200.7,203,192.2,198.68,12815,27404
1421496000,198.68,201.14,194.3,198.66,6890,24033.45
1421510400,198.72,202.6,196.64,199.41,4929,21113.15
1421524800,199.41,201.5,197.26,201.09,3538,19855.1
1421539200,201.08,201.7,194.22,195.49,8004,17773.65
1421553600,195.49,199.34,194,194.97,3645,16261.25
1421568000,194.97,215,194.29,212.02,25509,14852.05
1421582400,212.04,222,208.2,211.87,15743,14655.7
1421596800,211.55,214,207,213.86,6071,13780.3
1421611200,213.54,215.88,207.6,211.03,6603,12098.5
1421625600,210.98,218,210.98,212.84,6951,11634.05
1421640000,212.67,219.51,207,207.96,8000,10487
1421654400,208.03,211.9,207.9,211.7,2930,9844.05
1421668800,211.9,213.5,209.51,211.19,3539,9396.4
1421683200,211.29,213.02,211.22,211.66,2037,8916.75
1421697600,211.62,219.95,211.45,216.2,8976,8620.7
1421712000,216.14,219.25,211,213.65,14635,8584.15
1421726400,213.67,214.43,208,209.6,6731,8414.05
1421740800,209.6,211.33,209.1,209.65,3955,8347.1
1421755200,209.9,214.41,203.7,212,15533,8351.7
1421769600,212.21,214.95,211.61,214.15,6789,8050.4
1421784000,214.05,214.3,210,212.11,4509,7931.35
1421798400,212.1,216.5,212.1,213,4835,7926.65
1421812800,213.4,217.4,211,212.5,8338,8166.65
1421827200,212.5,215.22,212.44,212.7,2697,7901.3
1421841600,212.7,214.8,211.47,213.5,3502,7894.15
1421856000,213.54,216.95,213.54,216.5,6015,6919.45
1421870400,216.43,230,216.35,228.08,32397,7752.15
1421884800,228.05,242,225.29,232.07,26388,8768
1421899200,232.03,236.23,229.77,231.51,7777,8826.7
1421913600,231.79,236.34,230.75,232.54,4368,8697.55
1421928000,232.55,239.9,231.8,233.4,8576,8726.35
1421942400,233.4,236.4,233.28,234.1,3977,8778.7
1421956800,234.1,234.99,229.78,234.7,6256,8914.55
1421971200,234.7,235.48,225.13,227.4,11272,9376.3
1421985600,227.43,232.46,225.89,228.39,4613,9158.15
1422000000,228.39,228.39,225.52,226.63,4188,8635.8
1422014400,226.51,233.9,226.12,231.82,8058,8702.15
1422028800,231.81,233.9,230.88,233.01,4183,8713.55
1422043200,233.01,236.98,230.5,233.12,7403,8307.05
1422057600,233.37,233.6,229.03,231.98,3334,8134.3
1422072000,231.56,235.78,231.56,232.4,3799,8098.8
1422086400,232.66,237.29,232.61,236.61,2261,7970.1
1422100800,236.62,245.09,235.23,243.23,10223,8064.35
1422115200,243.23,248.3,241.97,246.25,12757,8567.35
1422129600,246.24,249.77,243.5,248.66,7698,8777.15
1422144000,248.94,259.39,247,253.01,18612,9407
1422158400,253.03,253.84,246,248.47,7499,8162.1
1422172800,248.48,249.64,245,246.29,5428,7114.1
1422187200,246.45,252.7,245.11,248.29,6431,7046.8
1422201600,248.23,250.21,246.59,249.3,3122,6984.5
1422216000,249.15,257.66,247.49,254.73,12929,7202.15
1422230400,254.72,298,254.65,288,62903,10148.45
1422244800,288,315,277.1,309.12,35155,11593.4
1422259200,309.55,312.5,296.12,298.3,24836,12271.6
1422273600,298.29,307.67,266.5,270.64,40956,14088.75
1422288000,270.63,280.01,260,267.11,27241,15241.4
1422302400,267.07,278.71,266.71,276.01,14886,15582.8
1422316800,276.01,280.37,255.1,261.63,30981,16922.7
1422331200,261.49,267.98,257.94,261.8,10519,17078.5
1422345600,261.43,262.99,250,256.43,10843,17453.95
1422360000,256.12,272.66,256.09,262.7,15636,18045.8
1422374400,262.59,268.4,261.61,265.7,7484,18306.95
1422388800,265.55,267.41,260,265.09,6241,18107.85
1422403200,265.55,269.97,255,259.7,10170,17978.5
1422417600,259.67,260,252.5,257.68,7437,17965.45
1422432000,257.68,265.5,257.52,259.58,5786,17324.15
1422446400,259.56,259.82,251.52,255.53,8945,17396.45
1422460800,255.4,257.3,231.01,238.65,32301,18740.1
1422475200,237.43,241.82,226.35,234.5,22391,19538.1
1422489600,234.49,239.33,231.43,236.22,6424,19703.2
1422504000,236.49,237.08,228.7,233.1,6788,19396.15
1422518400,233.11,234.88,222.2,224.03,7936,16647.8
1422532800,224.45,232.42,220,231.44,17434,15761.75
1422547200,231.34,237.25,228.75,235,12217,15130.8
1422561600,235.38,238.49,229.49,233.01,9323,13549.15
1422576000,233.7,235.77,230.01,233.36,2849,12329.55
