time,open,high,low,close,volume,Volume MA
1466812800,14.42,14.836,14.401,14.63,13237.07838908,NaN
1466827200,14.63,14.684,14.25,14.38,6238.79598392,NaN
1466841600,14.272,14.417,14.2,14.25,3641.49334692,NaN
1466856000,14.258,14.64,14.147,14.54,9836.15192402,NaN
1466870400,14.54,14.564,13.913,14.181,19368.47069374,NaN
1466884800,14.15,14.391,13.97,14.33,7048.2707559,NaN
1466899200,14.33,14.4,14.22,14.221,2997.34562467,NaN
1466913600,14.252,14.283,14,14.085,4906.41723194,NaN
1466928000,14.07,14.1,13.822,13.97,10593.95260963,NaN
1466942400,13.931,14.162,13.55,13.875,24438.92659915,NaN
1466956800,13.821,14,13.544,13.657,15739.15389596,NaN
1466971200,13.676,13.804,13.525,13.754,3109.07140129,NaN
1466985600,13.744,14.129,13.682,13.88,7493.40831343,NaN
1467000000,13.88,14.05,13.83,14.05,3176.27638126,NaN
1467014400,13.981,14.188,13.78,13.979,13275.08422738,NaN
1467028800,13.899,14.008,13.82,13.82,1558.79591044,NaN
1467043200,13.82,13.989,13.75,13.869,10866.97336514,NaN
1467057600,13.886,14.043,13.771,14.031,3071.04924835,NaN
1467072000,14.043,14.079,13.8,13.851,7747.02330431,NaN
1467086400,13.882,13.931,13.6,13.637,9298.13799572,8882.093860112498
1467100800,13.739,13.78,13.609,13.631,1934.28126252,8316.954003784498
1467115200,13.632,13.687,12.02,12.866,81258.37268659,12067.932838917997
1467129600,12.866,13.138,11.513,11.95,117557.6741282,17763.741877981996
1467144000,11.959,12.484,11.853,12.114,42282.2851103,19386.048537296
1467158400,12.12,12.411,11.57,12,28831.13570729,19859.1817879735
1467172800,11.915,12.2,11.846,12.124,8263.16981959,19919.926741158
1467187200,12.141,12.259,11.771,11.881,15737.14477482,20556.9166986655
1467201600,11.896,12.475,11.808,12.44,31581.7316576,21890.682419948498
1467216000,12.445,12.7,12.281,12.7,19950.38987911,22358.504283422495
1467230400,12.6,13.045,12.457,12.62,31940.58333726,22733.587120327997
1467244800,12.6,12.884,12.57,12.583,6104.22539215,22251.840695137496
1467259200,12.694,12.751,12.561,12.604,3340.05271532,22263.389760838996
1467273600,12.575,12.6,12.2,12.39,26432.97354968,23210.368022651495
1467288000,12.413,12.607,12.37,12.482,10119.46840491,23557.527623833994
1467302400,12.451,12.587,12.4,12.4,11686.49564069,23478.098194499493
1467316800,12.428,12.727,12.4,12.41,3948.40956963,23597.578877458996
1467331200,12.479,12.58,12.402,12.41,4422.78669193,23275.369543798497
1467345600,12.402,12.42,12.2,12.239,10264.53734007,23635.043948384497
1467360000,12.271,12.292,12.01,12.01,26007.33724606,24548.059645472
1467374400,12.006,12.18,11.74,11.999,19991.9473457,25082.750112970996
1467388800,12.053,12.179,11.881,12.145,9970.19986053,25484.546042871494
1467403200,12.139,12.44,12.038,12.194,17486.45310883,22295.950063983495
1467417600,12.19,12.213,11.982,12.155,5833.92123699,16709.762419422994
1467432000,12.189,12.2,11.978,12.066,2706.58061589,14730.977194702495
1467446400,12.064,12.125,11.95,11.951,6099.78732467,13594.409775571496
1467460800,11.98,12.114,11.95,12.098,5622.63549709,13462.383059446496
1467475200,12.067,12.137,11.953,12.123,3119.14785226,12831.483213318494
1467489600,12.108,12.176,12,12.136,1785.98529984,11341.695895430494
1467504000,12.125,12.147,11.9,12.087,11693.52869465,10928.852836207494
1467518400,12.013,12.087,11.953,12,2030.39390871,9433.343364779994
1467532800,12.012,12.062,11.9,12.039,8050.88820744,9530.676505544494
1467547200,11.989,11.989,11.72,11.721,19921.82277847,10359.765008701994
1467561600,11.735,11.85,11.56,11.822,11209.15287698,9598.573975066993
1467576000,11.704,11.975,11.679,11.763,3503.41564928,9267.771337285494
1467590400,11.753,11.816,11.6,11.708,2517.76360835,8809.334735668494
1467604800,11.744,11.85,11.714,11.733,589.49997986,8641.389256179995
1467619200,11.765,11.765,11.51,11.565,14548.25307328,9147.662575247496
1467633600,11.526,11.66,11.351,11.502,9650.03748432,9116.937582459996
1467648000,11.5,11.5,11.371,11.387,12858.96189917,8459.518815115496
1467662400,11.387,11.487,11.385,11.471,2296.11471581,7574.727183620996
1467676800,11.47,11.485,11.385,11.4,962.80793438,7124.357587313495
1467691200,11.38,11.403,10.611,10.879,104844.57204439,11492.263534091497
1467705600,10.933,10.933,9.911,10.232,92906.82538058,15845.908741270996
1467720000,10.295,10.295,9.353,9.915,67866.44092537,19103.901756744996
1467734400,9.922,10.078,9.729,9.88,27861.28939694,20191.976860358493
1467748800,9.88,10.588,9.864,10.588,27327.0669098,21277.198430993994
1467763200,10.58,10.588,10.221,10.41,12674.27527199,21754.954801980493
1467777600,10.42,11.12,10.42,10.69,25881.59553758,22959.735313867495
1467792000,10.691,11.093,10.561,10.684,12313.7101493,22990.744386599996
1467806400,10.684,10.8,10.33,10.611,19923.47690979,23885.398536653996
1467820800,10.611,10.665,10.4,10.51,9999.53995061,23982.8311238125
1467835200,10.51,10.668,10.401,10.578,15192.9423025,23746.387100014
1467849600,10.578,10.669,10.1,10.102,14340.17232363,23902.9380723465
1467864000,10.11,10.25,9.9,10,21976.12413649,24826.573496707
1467878400,10,10.2,9.729,10.098,17219.78876611,25561.674754595
1467892800,10.099,10.1,9.871,10.012,4063.80992401,25735.390251802502
1467907200,10.002,10.111,9.756,9.84,13712.34183121,25693.594689699
1467921600,9.849,10.14,9.751,10.14,12304.71890277,25826.328760621498
1467936000,10.127,10.281,9.972,10.004,21268.5532799,26246.808329658
1467950400,10.032,10.241,9.902,10.24,8295.19047945,26546.76211784
1467964800,10.22,10.264,10.168,10.176,6204.33263263,26808.8383527525
1467979200,10.229,11,10.229,10.627,50368.7089643,24085.045198747997
1467993600,10.626,11,10.52,11,26834.88147647,20781.4480035425
1468008000,11,11.649,10.883,11.38,62269.97256359,20501.624585453497
1468022400,11.37,11.436,10.395,10.796,65960.31014692,22406.5756229525
1468036800,10.829,11.097,10.708,10.884,9268.88871649,21503.666713287
1468051200,10.817,10.897,10.68,10.775,8415.6318881,21290.734544092502
1468065600,10.775,11.03,10.75,10.955,3929.94875246,20193.1522048365
1468080000,10.969,11.088,10.655,11,41448.06984337,21649.87018954
1468094400,11.008,11.057,10.769,10.902,6083.8217122,20957.8874296605
1468108800,10.842,10.955,10.747,10.832,3162.75666815,20616.0482655375
1468123200,10.832,10.874,10.736,10.736,3115.85504377,20012.193902601
1468137600,10.79,11.02,10.741,11,3545.12037905,19472.441305371998
1468152000,11,11,10.8,10.929,4364.61746981,18591.865972038
1468166400,10.894,10.996,10.863,10.957,2546.68293372,17858.210680418495
1468180800,10.903,10.96,10.82,10.96,5541.60726307,17932.100547371498
1468195200,10.95,11.02,10.901,10.97,5515.11182559,17522.239047090497
1468209600,10.951,11.087,10.52,10.632,27162.20588579,18265.113396241497
1468224000,10.639,10.639,10.201,10.549,14745.22227035,17938.946845763996
1468238400,10.463,10.634,10.25,10.45,23557.08251598,18702.041447590494
1468252800,10.43,10.55,10.4,10.454,7616.09283299,18772.629457608495
1468267200,10.45,10.592,10.42,10.501,4128.5781492,16460.622916853496
1468281600,10.501,10.577,10.433,10.505,4033.62037075,15320.559861567497
1468296000,10.505,10.7,10.399,10.63,5120.68155816,12463.095311295996
1468310400,10.63,10.794,10.63,10.759,5979.92702402,9464.076155150997
1468324800,10.709,10.77,10.55,10.633,7553.69026443,9378.316232547997
1468339200,10.649,10.802,10.555,10.573,15089.56912444,9712.013094364997
1468353600,10.565,10.573,10.427,10.528,4796.52734024,9755.342023753994
1468368000,10.526,10.573,10.497,10.57,2254.16443636,7795.646753403495
1468382400,10.535,10.57,10.47,10.5,1897.4184676,7586.326591173494
1468396800,10.538,10.6,10.45,10.544,3917.50925499,7624.0642205154945
1468411200,10.525,10.596,10.468,10.503,3616.98945942,7649.120941297995
1468425600,10.503,10.54,10.45,10.45,4535.9453592,7698.662190305496
1468440000,10.478,10.545,10.425,10.43,2523.7951703,7606.621075329995
1468454400,10.514,11.147,10.491,10.819,38821.77229277,9420.375543282495
1468468800,10.82,11.26,10.816,11.033,23308.99508188,10308.744934222996
1468483200,11.044,11.089,10.953,11.032,3909.36677401,10228.457681643997
1468497600,11.032,11.167,10.83,11.083,22526.72364254,9996.683569481496
1468512000,11.073,11.737,11.06,11.657,19723.02850858,10245.573881392997
1468526400,11.653,11.79,11.4,11.517,17682.05284411,9951.822397799497
1468540800,11.466,11.975,11.369,11.956,58239.26583466,12482.981047882997
1468555200,11.938,12.06,11.691,11.98,28575.31272463,13705.317776654494
1468569600,11.975,12.553,11.83,11.943,43668.97122722,15687.085319477992
1468584000,12,12.23,11.929,12.095,14203.80553895,16141.241518517494
1468598400,11.999,12.367,11.955,12.249,9332.76472617,16308.883403624994
1468612800,12.249,12.401,11.923,11.96,20538.89483403,16958.14363210499
1468627200,11.953,12.052,11.72,11.918,16517.03001212,17029.516676488995
1468641600,11.9,12.013,11.78,11.847,2762.86670364,16927.833644658993
1468656000,11.79,11.872,11.735,11.773,3735.5689706,17001.903871370996
1468670400,11.774,11.848,11.741,11.834,2900.02014501,17052.033955241495
1468684800,11.835,11.969,11.76,11.907,5498.44114039,17131.080549511495
1468699200,11.894,11.97,11.67,11.72,8385.34554243,17369.498353661995
1468713600,11.705,11.737,11.532,11.536,40785.72895964,19181.987533683998
1468728000,11.536,11.54,11.234,11.45,35296.13961663,20820.604756000495
1468742400,11.454,11.52,11.44,11.47,16780.50856306,19718.541569514997
1468756800,11.482,11.606,11.4,11.402,21413.76221181,19623.779926011495
1468771200,11.453,11.53,11.1,11.171,23440.19108294,20600.321141457993
1468785600,11.132,11.498,11.021,11.255,25049.9024407,20726.480081365993
1468800000,11.255,11.68,11.255,11.501,7868.30538123,20133.743924998496
1468814400,11.447,11.701,11.431,11.623,20111.52110037,20255.217337811493
1468828800,11.623,11.749,11.514,11.564,6772.6519111,17681.886641633497
