time,open,high,low,close,volume,Volume MA
1502942400,4261.48,4328.69,4261.32,4315.32,70.415925,NaN
1502949600,4330.29,4349.99,4287.41,4349.99,11.67294,NaN
1502956800,4333.32,4445.78,4333.32,4444,11.73643,NaN
1502964000,4441.1,4485.39,4399.81,4427.3,51.883452,NaN
1502971200,4436.06,4459,4411,4459,54.344834,NaN
1502978400,4459,4485.39,4333.42,4352.34,120.217167,NaN
1502985600,4352.33,4354.84,4235.45,4289.24,127.123703,NaN
1502992800,4289.24,4335.3,4200.74,4325.23,97.986013,NaN
1503000000,4307.56,4369.69,4258.56,4333.55,110.748508,NaN
1503007200,4333.55,4359.13,4280.82,4285.08,139.021405,NaN
1503014400,4285.08,4340.62,4134.61,4243.59,158.120357,NaN
1503021600,4251.95,4308.7,4234,4292.39,118.072686,NaN
1503028800,4292.39,4340.62,4234.43,4313.56,114.966801,NaN
1503036000,4313.56,4316.98,4247.75,4300.25,133.422228,NaN
1503043200,4285,4327.25,4259.85,4304.15,120.483005,NaN
1503050400,4304.15,4371.52,4296.04,4340.31,75.657124,NaN
1503057600,4320.52,4340.31,4221.05,4293.09,61.652724,NaN
1503064800,4293.09,4293.09,4193.7,4236.89,114.31666,NaN
1503072000,4234.54,4283.79,4066.53,4193.35,107.73029,NaN
1503079200,4171.17,4297.75,4015.7,4136.28,85.91668,94.2744466
1503086400,4135,4135,3938.77,3975.69,34.706668,92.48898375
1503093600,3996.92,4136.48,3938.77,4108.37,74.843041,95.6474888
1503100800,4108.37,4184.69,4084.28,4148.53,70.144054,98.56787000000001
1503108000,4148.53,4184,4103.52,4138.55,38.366394,97.8920171
1503115200,4138.5,4156,4027.83,4077,29.867426,96.66814670000001
1503122400,4077,4082,3933.21,4033.47,82.884653,94.80152100000001
1503129600,4033.47,4082.25,3964.08,4068.2,23.190628,89.60486725000001
1503136800,4054,4082,3850,3957.6,54.065414,87.40883730000002
1503144000,3945.12,4100,3928.89,4039.84,34.936648,83.61824430000003
1503151200,4066,4068.31,3964.67,3972.05,12.57893,77.29612055000003
1503158400,4036.19,4049.69,3953.4,4027.37,7.153725,69.74778895000001
1503165600,4013.69,4103.92,4013.69,4076.12,18.771331,64.78272120000001
1503172800,4088.71,4149.99,4051.47,4074.23,6.939764,59.381369350000014
1503180000,4090,4141,4090,4139.98,2.410796,52.83079775000001
1503187200,4120.98,4139.98,4044,4082.53,3.405075,46.976901250000004
1503194400,4096.33,4124.69,4082.62,4094.62,3.206208,43.35435545
1503201600,4094.62,4142.16,4087,4117.41,11.552299,40.8493342
1503208800,4117.41,4156.56,4081.19,4155.87,17.051611,35.98608175
1503216000,4155.87,4211.08,4032.62,4155,17.791396,31.48913705
1503223200,4140,4142.41,4080,4106.53,18.228547,28.1047304
1503230400,4106.53,4125.43,4063.35,4063.35,4.024002,26.570597099999997
1503237600,4096.32,4125,4068.5,4125,25.089264,24.082908249999996
1503244800,4125,4150,4091.59,4129,72.583642,24.204887649999996
1503252000,4129.32,4185.94,4116,4164.6,97.411875,27.157161699999996
1503259200,4161.59,4171.62,4116,4150,89.165059,30.122043349999995
1503266400,4162.59,4171.62,4069.13,4086.29,107.574044,31.356512899999995
1503273600,4069.13,4119.62,4062.78,4094.6,109.060472,35.6500051
1503280800,4094.6,4109.26,4039,4084.76,111.777671,38.53561795
1503288000,4079.26,4104.68,4011.02,4016.9,106.671074,42.122339249999996
1503295200,4011.04,4055.92,3953.4,4043.63,115.904055,47.2885955
1503302400,4043.63,4077.07,4010.78,4074,58.817043,49.8717614
1503309600,4066,4088.12,4000.01,4023.11,20.061271,49.9362584
1503316800,4023.11,4023.11,3934.43,3951.49,28.685665,51.023553449999994
1503324000,3914.59,4023.11,3911.79,4022,15.077131,51.6568702
1503331200,4005.99,4029.06,3951.26,4016.2,12.389071,52.10607000000001
1503338400,3997.57,4042.11,3918.8,4027.05,12.077859,52.549652550000005
1503345600,4027.05,4070.49,3950,4039.1,71.465311,55.54530315000001
1503352800,4039.1,4041.23,3987.5,4016,29.756437,56.18054445
1503360000,4016,4016,3688.97,3700,90.465526,59.814250949999995
1503367200,3700,3862.39,3689,3862.39,24.21982,60.1138146
1503374400,3863,3868.57,3400,3626.99,43.165429,62.07088594999999
1503381600,3619.95,3854.46,3619.95,3798.08,124.05609,67.01922725
1503388800,3798.08,3920.31,3750.08,3904.56,113.040289,69.04205959999999
1503396000,3904.56,3905.56,3826.12,3866.48,108.690947,69.60601319999999
1503403200,3866.48,3990.12,3853.53,3920.99,114.411455,70.86833299999999
1503410400,3874.38,3921.63,3786.81,3858.23,64.946966,68.7369791
1503417600,3858.23,3998.99,3853.47,3943,80.058906,67.28690079999998
1503424800,3944,4104.82,3944,3984.24,79.476749,65.67185469999998
1503432000,3984.5,4061.54,3946.67,3946.67,51.797997,62.928200849999975
1503439200,3999.96,4046.11,3944.03,4040,72.354684,60.75073229999997
1503446400,4040,4100,4013.89,4100,70.426447,61.331202499999975
1503453600,4101.53,4127.99,4049.74,4100.41,89.231937,64.78973579999997
1503460800,4084.54,4115.87,4053.18,4053.18,70.688849,66.88989499999998
1503468000,4064,4099.99,4035.32,4074.88,71.150754,69.69357614999998
1503475200,4081.63,4242.32,4057,4203.12,77.879115,72.96807834999997
1503482400,4208.11,4237.99,4174.09,4237.99,57.144907,75.22143074999998
1503489600,4205.98,4265.8,4155,4211,143.886944,78.84251239999999
1503496800,4166.89,4226.95,4150.65,4197.05,93.473625,82.02837179999999
1503504000,4226.94,4259.58,4166.27,4166.27,110.320249,83.02110795
1503511200,4166.27,4191.71,4103.51,4117.07,64.317336,85.02598375
1503518400,4136.48,4178.65,4073.41,4090,83.825741,87.05899935000001
1503525600,4090,4169.99,4069.8,4114.01,68.790661,84.2957279
1503532800,4147,4195,4113.9,4140.91,60.678014,81.67761415000001
1503540000,4141.88,4204.55,4085.01,4113.58,62.842136,79.3851736
1503547200,4113.58,4177.64,4090.39,4132.09,60.40634,76.68491785
1503554400,4132.09,4177.18,4131.91,4153.32,62.77312,76.57622555000002
1503561600,4153.8,4224,4150,4165.01,71.191774,76.13286895000002
1503568800,4166,4250.94,4165.01,4202,100.294714,77.17376720000001
1503576000,4211.78,4224.64,4136.33,4157.74,70.00115,78.08392485000003
1503583200,4173.11,4250.9,4157.74,4222,76.996192,78.31600025000003
1503590400,4223.06,4250.71,4178.22,4188.18,56.858253,77.63759055000004
1503597600,4188.18,4250.77,4179.22,4216.07,54.721105,75.91204895000004
1503604800,4216.1,4245,4193.17,4207,46.342256,74.69471930000005
