time,open,high,low,close,Volume,Volume MA
1514764800,13715.65,13715.65,13400.01,13529.01,443.356199,NaN
1514768400,13528.99,13595.89,13155.38,13203.06,383.697006,NaN
1514772000,13203,13418.43,13200,13330.18,429.064572,NaN
1514775600,13330.26,13611.27,13290,13410.03,420.08703,NaN
1514779200,13434.98,13623.29,13322.15,13601.01,340.807329,NaN
1514782800,13615.2,13699,13526.5,13558.99,404.229046,NaN
1514786400,13539,13800,13510,13780.41,264.989684,NaN
1514790000,13780,13818.55,13555.02,13570.35,292.188777,NaN
1514793600,13569.98,13735.24,13400,13499.99,271.813553,NaN
1514797200,13499.97,13670,13459.11,13616.99,213.095829,NaN
1514800800,13632,13657.92,13497.98,13570.01,169.512196,NaN
1514804400,13573,13589.89,13001.13,13220.56,665.334353,NaN
1514808000,13220.56,13300,13056.23,13172.42,260.492708,NaN
1514811600,13150.05,13200.41,12815.7,13017,451.901126,NaN
1514815200,12999.71,13245,12750,13211.39,692.467362,NaN
1514818800,13211.39,13330,13120.38,13247,427.071957,NaN
1514822400,13247,13247.08,12966.42,13018,367.393566,NaN
1514826000,13018,13198.98,13000,13022,228.572028,NaN
1514829600,13007.87,13256.28,12940,13135,244.366755,NaN
1514833200,13135,13290.65,13106.61,13240.37,252.004885,361.12229805
1514836800,13222.03,13472,13222.03,13399.24,412.026868,359.55583149999995
1514840400,13399.23,13580.67,13380.82,13481.01,326.923135,356.71713794999994
1514844000,13494.99,13599.7,13450.96,13452,303.301385,350.42897859999994
1514847600,13455.24,13500,13355.01,13380,345.218495,346.68555184999997
1514851200,13382.16,13850,13382.16,13750.01,466.596114,352.97499109999995
1514854800,13769.98,13800,13590,13600,517.461925,358.6366350499999
1514858400,13611.93,13678.33,13398,13522,714.534781,381.1138898999999
1514862000,13520.32,13539.98,13231.96,13353.78,666.940106,399.85145634999986
1514865600,13353.78,13480.84,12890.02,13127.31,992.418927,435.88172504999983
1514869200,13129.03,13244.99,13090.7,13166.95,600.002711,455.2270691499998
1514872800,13166.95,13338.66,13041.5,13255.98,722.310035,482.86696109999986
1514876400,13256.07,13359.98,13150,13343,665.58438,482.87946244999983
1514880000,13343.01,13440,13302.59,13326.09,745.643663,507.1370101999999
1514883600,13342.97,13523.46,13326.1,13452,511.54277,510.1190923999999
1514887200,13460,13617.28,13401.6,13560,654.454591,508.2184538499999
1514890800,13566.5,13573,13401.05,13490,684.54165,521.0919384999999
1514894400,13490,13590,13450.46,13489.04,671.205943,536.2825573499998
1514898000,13489.04,13875,13470.41,13864.98,1036.83633,576.6957724499998
1514901600,13864.95,13894.86,13630,13664.4,705.180727,599.7364710499999
1514905200,13661.21,13739.89,13510,13690.03,952.656508,634.7690521999998
1514908800,13690.02,13842.88,13584.99,13590.02,1020.856756,665.2105465999997
1514912400,13599.99,13799.65,13503,13780,817.501105,689.7394450999997
1514916000,13789.98,14750,13755.43,14580,1573.60355,753.2545533499996
1514919600,14576.87,15473.49,14480,14732.75,1678.312072,819.9092321999995
1514923200,14710.02,15160.31,14710,14751,1150.528492,854.1058510999995
1514926800,14751,14944.99,14544,14692.4,906.843821,873.5749458999995
1514930400,14700,15025,14685.01,14799.96,858.185273,880.7574704999995
1514934000,14799.97,14887.08,14600,14675.11,764.349881,885.6279592499995
1514937600,14690,14926.22,14660,14774.53,661.468616,869.0804436999995
1514941200,14758.01,14853.53,14660,14820,788.317514,878.4961838499994
1514944800,14847.97,15119.9,14744.99,15008.07,822.858852,883.5236246999996
1514948400,15008.07,15299.99,14750,14818.49,1031.188608,901.8038360999996
1514952000,14805.81,15117.56,14795.05,15019.66,781.021342,903.5727200499996
1514955600,15031.01,15114.98,14900,14988,860.383177,921.0147403999996
1514959200,14980.89,15276.13,14858.01,15242.63,908.687696,933.7263956499995
1514962800,15242.64,15307.56,15130.24,15170,661.609852,932.5798057499997
1514966400,15170,15172.99,14900,15002.59,895.934758,943.8162464999996
1514970000,15002.59,15048,14440,14519.99,1241.904776,954.0696687999996
1514973600,14501.05,14855,14150,14455.55,1271.034018,982.3623333499996
1514977200,14455.55,14771.84,14200,14730.05,793.92939,974.4259774499997
1514980800,14764.73,14799,14400.04,14450,614.534955,954.1098873999996
1514984400,14469,14890,14401.07,14855.02,380.592932,932.2644787499996
1514988000,14859.98,15045.51,14758,14790.11,581.690557,882.6688290999997
1514991600,14812.97,15033.77,14790.13,15033.77,505.915681,824.0490095499996
1514995200,15045,15130,14901.93,15010.06,477.866959,790.4159328999996
1514998800,15011,15057.2,14779.83,14800,389.080093,764.5277464999996
1515002400,14800,14899.86,14697.99,14749.97,430.999286,743.1684471499996
1515006000,14710,14846.13,14671,14700.01,361.751015,723.0385038499995
1515009600,14700.01,14950,14683,14926.01,343.677881,707.1489670999995
1515013200,14939.11,14990,14830,14926.96,191.636316,677.3149071999994
