time,open,high,low,close,volume,Volume MA
1509926400,1.5,1.799,0.5,1.571,120615.34,NaN
1510012800,1.571,1.8,1.5389,1.8,134129.73,NaN
1510099200,1.8,1.99,1.7479,1.9889,347290.26,NaN
1510185600,1.9889,2.1997,1.9,1.99,287037.2,NaN
1510272000,1.99,2.02,1.6019,1.7133,484658.9,NaN
1510358400,1.7133,1.925,1.58,1.655,258838.37,NaN
1510444800,1.6567,1.7,1.34,1.49,457159.72,NaN
1510531200,1.49,1.7381,1.49,1.68,166770.73,NaN
1510617600,1.68,1.7381,1.5321,1.5911,177246.45,NaN
1510704000,1.5911,1.6794,1.49,1.5532,297638.34,NaN
1510790400,1.5533,1.6699,1.511,1.5599,198029.66,NaN
1510876800,1.5599,1.5765,1.49,1.5041,419446.58,NaN
1510963200,1.5041,1.6699,1.492,1.6699,172099.86,NaN
1511049600,1.6699,1.6948,1.575,1.6,179701.62,NaN
1511136000,1.6,1.6522,1.5605,1.64,159737.16,NaN
1511222400,1.64,1.6419,1.54,1.5874,413447.37,NaN
1511308800,1.5874,1.6211,1.5556,1.6158,196457.62,NaN
1511395200,1.6158,1.618,1.5388,1.57,184458.49,NaN
1511481600,1.57,1.8187,1.54,1.7292,644218.58,NaN
1511568000,1.712,1.9588,1.68,1.87,475443.08,288721.2530000001
1511654400,1.87,1.91,1.76,1.8388,193666.26,292373.79900000006
1511740800,1.8388,1.9532,1.74,1.9532,480695.73,309702.09900000005
1511827200,1.9532,1.9532,1.801,1.9249,359515.94,310313.38300000003
1511913600,1.9248,2.0486,1.55,1.7565,935739.25,342748.48550000007
1512000000,1.7641,2.038,1.71,1.95,748118.06,355921.44350000005
1512086400,1.95,2.1385,1.8801,2.0527,321456.28,359052.33900000004
1512172800,2.0527,2.1199,1.975,2.0797,241150.68,348251.88700000005
1512259200,2.0797,2.4,2.0438,2.2617,346006.6,357213.6805
1512345600,2.2617,2.5898,2.2617,2.55,376189.81,367160.84849999996
1512432000,2.55,2.75,2.5,2.612,428655.47,373711.70499999996
1512518400,2.612,2.8,2.3272,2.5497,379804.72,382800.458
1512604800,2.5497,2.84,2.4001,2.6625,533041.36,388480.197
1512691200,2.6489,2.8,2.206,2.79,649804.35,412365.42149999994
1512777600,2.79,2.81,2.1777,2.65,477891.4,427274.91049999994
1512864000,2.649,2.6648,2.1315,2.4616,562211.93,447398.6489999999
1512950400,2.4616,2.78,2.4505,2.69,381661.55,445809.358
1513036800,2.69,2.7397,2.4545,2.5549,542296.89,463101.3215000001
1513123200,2.5548,2.74,2.265,2.7194,701873.46,488972.07
1513209600,2.7194,3.1521,2.6981,3.1518,998266.09,506674.44550000003
1513296000,3.1025,4.399,2.99,4.1913,919813.36,528892.9595
1513382400,4.1913,4.7201,3.8172,4.6378,775365.61,557977.9269999999
1513468800,4.63,6.7,4.596,6.08,1558171.04,611851.6924999999
1513555200,6.08,6.1,4.75,6,1427662.07,665258.999
1513641600,5.98,6.463,5.2725,5.6999,1784870.53,707715.5629999998
1513728000,5.69,5.7,4.68,5.1502,1397302.05,740174.7625
1513814400,5.1819,5.6899,4.42,5.1596,996548.76,773929.3864999999
1513900800,5.1596,5.1996,3.25,4.2912,1599471.66,841845.4354999999
1513987200,4.2912,4.998,4.17,4.4,964500.62,872770.1364999998
1514073600,4.4,5.2,3.8,5.181,1047106.95,906315.9934999999
1514160000,5.1899,6.88,5.029,6.4631,1480881.6,958927.3
1514246400,6.4631,10.793,6.35,9.254,3081660.72,1094020.1
1514332800,9.2861,11.3,8.2605,10.0731,2851073.22,1209921.693
1514419200,10.07,10.25,7.8,9.25,2593236.47,1307093.2989999999
1514505600,9.28,9.802,8.39,8.7094,1401565.33,1353276.9954999997
1514592000,8.6808,8.7094,6.9301,7.5947,1648305.01,1407581.6494999998
1514678400,7.5783,8.798,7.5175,8.53,1289214.15,1452959.2794999997
1514764800,8.5478,8.7,7.8,8.45,654338.84,1458561.3769999999
1514851200,8.45,9.1133,8.0922,8.715,1262633.42,1486599.3749999995
1514937600,8.7151,9.4697,8.2653,9.304,947392.65,1484055.7029999995
1515024000,9.304,9.6511,8.5595,9.143,964494.94,1486289.7819999997
1515110400,9.135,16.8172,8.9651,14.8908,2764977.04,1585770.3534999997
