time,open,high,low,close,Volume,Volume MA
1483228800,1196000,1198000,1196000,1196000,200.81871935,NaN
1483236000,1198000,1198000,1194000,1194000,202.3557679,NaN
1483243200,1194000,1197000,1192000,1196000,195.59745806,NaN
1483250400,1196000,1199000,1195000,1197000,294.84175993,NaN
1483257600,1197000,1198000,1194000,1197000,233.80993392,NaN
1483264800,1198000,1215000,1196000,1212000,1206.58212228,NaN
1483272000,1213000,1215000,1207000,1214000,478.068154,NaN
1483279200,1214000,1219000,1212000,1216000,329.48016085,NaN
1483286400,1217000,1239000,1216000,1236000,738.73355431,NaN
1483293600,1238000,1250000,1237000,1249000,428.8194944,NaN
1483300800,1248000,1265000,1248000,1263000,425.48281638,NaN
1483308000,1262000,1269000,1249000,1257000,769.62723573,NaN
1483315200,1257000,1262000,1251000,1259000,593.24484519,NaN
1483322400,1259000,1297000,1258000,1284000,1498.71846237,NaN
1483329600,1285000,1286000,1278000,1279000,993.43558673,NaN
1483336800,1280000,1284000,1276000,1284000,1144.87810584,NaN
1483344000,1283000,1289000,1280000,1288000,546.7259664,NaN
1483351200,1287000,1326000,1286000,1315000,1172.24312129,NaN
1483358400,1314000,1320000,1304000,1315000,1334.43039024,NaN
1483365600,1315000,1328000,1312000,1325000,758.11414168,677.3003898425001
1483372800,1327000,1332000,1322000,1327000,515.34724295,693.0268160225
1483380000,1327000,1330000,1323000,1323000,157.0711856,690.7625869075
1483387200,1328000,1328000,1310000,1319000,525.58511687,707.261969848
1483394400,1325000,1330000,1320000,1328000,263.41980272,705.6908719875
1483401600,1328000,1359000,1327000,1355000,1295.3254119,758.7666458865
1483408800,1354000,1428000,1352000,1407000,2019.77281723,799.426180634
1483416000,1407000,1423000,1380000,1385000,2330.01757467,892.0236516675001
1483423200,1386000,1395000,1271000,1352000,2984.54912028,1024.7770996390002
1483430400,1352000,1362000,1329000,1331000,1555.44677556,1065.6127607015
1483437600,1334000,1359000,1325000,1352000,1128.74847349,1100.609209656
1483444800,1353000,1368000,1342000,1348000,785.25877704,1118.598007689
1483452000,1348000,1356000,1337000,1355000,525.64517002,1106.3989044035002
1483459200,1353000,1363000,1353000,1363000,347.44218362,1094.1087713250004
1483466400,1363000,1364000,1350000,1350000,87.7241275,1023.5590545815003
1483473600,1356000,1369000,1355000,1362000,244.36702391,986.1056264405003
1483480800,1362000,1395000,1361000,1389000,628.9390609,960.3086741935003
1483488000,1390000,1398000,1386000,1391000,876.34454098,976.7896029225003
1483495200,1391000,1395000,1380000,1388000,1028.78362569,969.6166281425003
1483502400,1387000,1398000,1384000,1397000,1151.46874983,960.4685461220004
1483509600,1396000,1398000,1389000,1389000,1250.62375777,985.0940269265005
1483516800,1389000,1393000,1381000,1387000,855.75291298,1002.1143104280005
1483524000,1387000,1398000,1385000,1393000,979.32469643,1043.2269859695004
1483531200,1393000,1416000,1390000,1415000,1122.34192028,1073.0648261400006
1483538400,1415000,1420000,1380000,1401000,1422.6642434,1131.0270481740004
1483545600,1401000,1450000,1401000,1450000,1491.5875097,1140.8401530640003
1483560000,1450000,1480000,1446000,1478000,355.80141633,1057.6415830190003
1483567200,1478000,1525000,1477000,1516000,1670.78421161,1024.6799148660002
1483574400,1515000,1537000,1498000,1525000,1882.69835017,969.5873763605002
1483581600,1528000,1700000,1525000,1617000,2028.08870121,993.2194726430001
1483588800,1617000,1635000,1604000,1621000,1994.80708153,1036.5224030450004
1483596000,1621000,1625000,1607000,1610000,1665.43918976,1080.5314236810004
1483603200,1607000,1609000,1401000,1468000,5180.64332255,1313.2813313075003
1483610400,1467000,1535000,1457000,1493000,1621.04911593,1376.9616779230003
1483617600,1492000,1492000,1155000,1340000,4407.40958355,1592.9459507255
1483624800,1340000,1379000,1310000,1360000,1744.07517371,1667.9313582155003
1483632000,1354000,1364000,1310000,1314000,802.42967315,1676.6058888280004
1483639200,1322000,1345000,1307000,1324000,290.35150511,1647.3062370345003
1483646400,1324000,1339000,1305000,1318000,214.73623264,1606.6038673820005
